2,10,2,0.5,0.5,0.015,0.015,846150.1
2,10,2,0.5,0.5,0.015,0.05,557962.7
2,10,2,0.5,0.5,0.05,0.005,1329011.9
2,10,2,0.5,0.5,0.05,0.015,1196008.8
2,10,2,0.5,0.5,0.05,0.05,286057.7
2,10,2,0.5,0.9,0.005,0.005,1224162.1
2,10,2,0.5,0.9,0.005,0.015,937455.6
2,10,2,0.5,0.9,0.005,0.05,235372.2
2,10,2,0.5,0.9,0.015,0.005,646898.5
2,10,2,0.5,0.9,0.015,0.015,450233.2
2,10,2,0.5,0.9,0.015,0.05,242839.0
2,10,2,0.5,0.9,0.05,0.005,804127.0
2,10,2,0.5,0.9,0.05,0.015,419676.9
2,10,2,0.5,0.9,0.05,0.05,267317.9
2,10,2,0.9,0.1,0.005,0.005,664879.7
2,10,2,0.9,0.1,0.005,0.015,896740.6
2,10,2,0.9,0.1,0.005,0.05,825174.6
2,10,2,0.9,0.1,0.015,0.005,739653.3
2,10,2,0.9,0.1,0.015,0.015,382031.8
2,10,2,0.9,0.1,0.015,0.05,569232.2
2,10,2,0.9,0.1,0.05,0.005,771696.8
2,10,2,0.9,0.1,0.05,0.015,691233.4
2,10,2,0.9,0.1,0.05,0.05,359242.8
2,10,2,0.9,0.5,0.005,0.005,1997334.7
2,10,2,0.9,0.5,0.005,0.015,892314.1
2,10,2,0.9,0.5,0.005,0.05,542429.0
2,10,2,0.9,0.5,0.015,0.005,1008561.4
2,10,2,0.9,0.5,0.015,0.015,459523.3
2,10,2,0.9,0.5,0.015,0.05,276559.6
2,10,2,0.9,0.5,0.05,0.005,745002.7
2,10,2,0.9,0.5,0.05,0.015,821766.2
2,10,2,0.9,0.5,0.05,0.05,317044.1
2,10,2,0.9,0.9,0.005,0.005,1484292.0
2,10,2,0.9,0.9,0.005,0.015,747716.5
2,10,2,0.9,0.9,0.005,0.05,253687.7
2,10,2,0.9,0.9,0.015,0.005,1090724.8
2,10,2,0.9,0.9,0.015,0.015,802105.3
2,10,2,0.9,0.9,0.015,0.05,210370.7
2,10,2,0.9,0.9,0.05,0.005,285473.9
2,10,2,0.9,0.9,0.05,0.015,316647.6
2,10,2,0.9,0.9,0.05,0.05,253788.9
2,18,2,0.1,0.1,0.005,0.005,725438.7222222222
2,18,2,0.1,0.1,0.005,0.015,953335.7777777778
2,18,2,0.1,0.1,0.005,0.05,450349.3888888889
2,18,2,0.1,0.1,0.015,0.005,1204593.111111111
2,18,2,0.1,0.1,0.015,0.015,780100.4444444445
2,18,2,0.1,0.1,0.015,0.05,257373.0
2,18,2,0.1,0.1,0.05,0.005,1002586.7222222222
2,18,2,0.1,0.1,0.05,0.015,712641.5
2,18,2,0.1,0.1,0.05,0.05,400070.72222222225
2,18,2,0.1,0.5,0.005,0.005,745171.0
2,18,2,0.1,0.5,0.005,0.015,544122.3888888889
2,18,2,0.1,0.5,0.005,0.05,268983.0
2,18,2,0.1,0.5,0.015,0.005,843294.2222222222
2,18,2,0.1,0.5,0.015,0.015,978543.0
2,18,2,0.1,0.5,0.015,0.05,271287.0
2,18,2,0.1,0.5,0.05,0.005,1624706.111111111
2,18,2,0.1,0.5,0.05,0.015,730005.4444444445
2,18,2,0.1,0.5,0.05,0.05,330976.55555555556
2,18,2,0.1,0.9,0.005,0.005,589881.1666666666
2,18,2,0.1,0.9,0.005,0.015,434966.27777777775
2,18,2,0.1,0.9,0.005,0.05,98853.33333333333
2,18,2,0.1,0.9,0.015,0.005,405450.1666666667
2,18,2,0.1,0.9,0.015,0.015,345689.6111111111
2,18,2,0.1,0.9,0.015,0.05,275640.3888888889
2,18,2,0.1,0.9,0.05,0.005,692849.3333333334
2,18,2,0.1,0.9,0.05,0.015,637879.3888888889
2,18,2,0.1,0.9,0.05,0.05,167747.38888888888
2,18,2,0.5,0.1,0.005,0.005,1021807.3333333334
2,18,2,0.5,0.1,0.005,0.015,690391.7222222222
2,18,2,0.5,0.1,0.005,0.05,627698.4444444445
2,18,2,0.5,0.1,0.015,0.005,525548.3888888889
2,18,2,0.5,0.1,0.015,0.015,497902.1666666667
2,18,2,0.5,0.1,0.015,0.05,325055.8333333333
2,18,2,0.5,0.1,0.05,0.005,214188.27777777778
2,18,2,0.5,0.1,0.05,0.015,270380.94444444444
2,18,2,0.5,0.1,0.05,0.05,309950.94444444444
2,18,2,0.5,0.5,0.005,0.005,939865.3888888889
2,18,2,0.5,0.5,0.005,0.015,734746.6666666666
2,18,2,0.5,0.5,0.005,0.05,379726.6666666667
2,18,2,0.5,0.5,0.015,0.005,691699.6111111111
2,18,2,0.5,0.5,0.015,0.015,348995.1666666667
2,18,2,0.5,0.5,0.015,0.05,250287.11111111112
2,18,2,0.5,0.5,0.05,0.005,248701.22222222222
2,18,2,0.5,0.5,0.05,0.015,313649.3333333333
2,18,2,0.5,0.5,0.05,0.05,294115.0
2,18,2,0.5,0.9,0.005,0.005,758131.5
2,18,2,0.5,0.9,0.005,0.015,442841.3888888889
2,18,2,0.5,0.9,0.005,0.05,165938.66666666666
2,18,2,0.5,0.9,0.015,0.005,254563.88888888888
2,18,2,0.5,0.9,0.015,0.015,543991.0555555555
2,18,2,0.5,0.9,0.015,0.05,166749.77777777778
2,18,2,0.5,0.9,0.05,0.005,675091.0
2,18,2,0.5,0.9,0.05,0.015,510081.8333333333
2,18,2,0.5,0.9,0.05,0.05,192773.33333333334
2,18,2,0.9,0.1,0.005,0.005,780190.0555555555
2,18,2,0.9,0.1,0.005,0.015,470451.1111111111
2,18,2,0.9,0.1,0.005,0.05,549976.6111111111
2,18,2,0.9,0.1,0.015,0.005,244393.05555555556
2,18,2,0.9,0.1,0.015,0.015,293082.55555555556
2,18,2,0.9,0.1,0.015,0.05,285741.22222222225
2,18,2,0.9,0.1,0.05,0.005,106872.77777777778
2,18,2,0.9,0.1,0.05,0.015,111284.83333333333
2,18,2,0.9,0.1,0.05,0.05,139981.05555555556
2,18,2,0.9,0.5,0.005,0.005,500271.27777777775
2,18,2,0.9,0.5,0.005,0.015,620311.1666666666
2,18,2,0.9,0.5,0.005,0.05,209667.0
2,18,2,0.9,0.5,0.015,0.005,879424.8333333334
2,18,2,0.9,0.5,0.015,0.015,300822.0
2,18,2,0.9,0.5,0.015,0.05,149366.0
2,18,2,0.9,0.5,0.05,0.005,966440.4444444445
2,18,2,0.9,0.5,0.05,0.015,369761.1666666667
2,18,2,0.9,0.5,0.05,0.05,359003.6111111111
2,18,2,0.9,0.9,0.005,0.005,598508.1111111111
2,18,2,0.9,0.9,0.005,0.015,574438.1111111111
2,18,2,0.9,0.9,0.005,0.05,141820.27777777778
2,18,2,0.9,0.9,0.015,0.005,361536.22222222225
2,18,2,0.9,0.9,0.015,0.015,306373.1111111111
2,18,2,0.9,0.9,0.015,0.05,176504.88888888888
2,18,2,0.9,0.9,0.05,0.005,574908.5555555555
2,18,2,0.9,0.9,0.05,0.015,502239.1666666667
2,18,2,0.9,0.9,0.05,0.05,189996.55555555556
2,26,2,0.1,0.1,0.005,0.005,445049.96153846156
2,26,2,0.1,0.1,0.005,0.015,471690.3846153846
2,26,2,0.1,0.1,0.005,0.05,381047.5
2,26,2,0.1,0.1,0.015,0.005,530838.3461538461
2,26,2,0.1,0.1,0.015,0.015,249930.96153846153
2,26,2,0.1,0.1,0.015,0.05,313600.3461538461
2,26,2,0.1,0.1,0.05,0.005,506137.76923076925
2,26,2,0.1,0.1,0.05,0.015,470808.5
2,26,2,0.1,0.1,0.05,0.05,410997.6153846154
2,26,2,0.1,0.5,0.005,0.005,907653.4230769231
2,26,2,0.1,0.5,0.005,0.015,347617.23076923075
2,26,2,0.1,0.5,0.005,0.05,272123.0
2,26,2,0.1,0.5,0.015,0.005,517177.76923076925
2,26,2,0.1,0.5,0.015,0.015,663929.2307692308
2,26,2,0.1,0.5,0.015,0.05,300266.6153846154
2,26,2,0.1,0.5,0.05,0.005,536248.2307692308
2,26,2,0.1,0.5,0.05,0.015,567431.0384615385
2,26,2,0.1,0.5,0.05,0.05,216245.96153846153
2,26,2,0.1,0.9,0.005,0.005,389192.5
2,26,2,0.1,0.9,0.005,0.015,334649.0
2,26,2,0.1,0.9,0.005,0.05,97385.57692307692
2,26,2,0.1,0.9,0.015,0.005,598844.1153846154
2,26,2,0.1,0.9,0.015,0.015,451710.6923076923
2,26,2,0.1,0.9,0.015,0.05,182574.88461538462
2,26,2,0.1,0.9,0.05,0.005,398594.07692307694
2,26,2,0.1,0.9,0.05,0.015,316000.46153846156
2,26,2,0.1,0.9,0.05,0.05,117830.61538461539
2,26,2,0.5,0.1,0.005,0.005,558628.0384615385
2,26,2,0.5,0.1,0.005,0.015,318032.26923076925
2,26,2,0.5,0.1,0.005,0.05,358413.26923076925
2,26,2,0.5,0.1,0.015,0.005,230891.88461538462
2,26,2,0.5,0.1,0.015,0.015,219895.73076923078
2,26,2,0.5,0.1,0.015,0.05,333401.0
2,26,2,0.5,0.1,0.05,0.005,505649.0
2,26,2,0.5,0.1,0.05,0.015,120224.73076923077
2,26,2,0.5,0.1,0.05,0.05,242000.42307692306
2,26,2,0.5,0.5,0.005,0.005,365595.0
2,26,2,0.5,0.5,0.005,0.015,806729.3461538461
2,26,2,0.5,0.5,0.005,0.05,258711.03846153847
2,26,2,0.5,0.5,0.015,0.005,664278.3846153846
2,26,2,0.5,0.5,0.015,0.015,223880.11538461538
2,26,2,0.5,0.5,0.015,0.05,155157.38461538462
2,26,2,0.5,0.5,0.05,0.005,230690.07692307694
2,26,2,0.5,0.5,0.05,0.015,113347.03846153847
2,26,2,0.5,0.5,0.05,0.05,213390.65384615384
2,26,2,0.5,0.9,0.005,0.005,560459.0
2,26,2,0.5,0.9,0.005,0.015,229554.61538461538
2,26,2,0.5,0.9,0.005,0.05,108327.53846153847
2,26,2,0.5,0.9,0.015,0.005,294702.46153846156
2,26,2,0.5,0.9,0.015,0.015,357879.0
2,26,2,0.5,0.9,0.015,0.05,175296.15384615384
2,26,2,0.5,0.9,0.05,0.005,377902.0
2,26,2,0.5,0.9,0.05,0.015,287737.92307692306
2,26,2,0.5,0.9,0.05,0.05,134722.15384615384
2,26,2,0.9,0.1,0.005,0.005,439596.6923076923
2,26,2,0.9,0.1,0.005,0.015,316728.1538461539
2,26,2,0.9,0.1,0.005,0.05,436823.26923076925
2,26,2,0.9,0.1,0.015,0.005,195796.1923076923
2,26,2,0.9,0.1,0.015,0.015,297397.8461538461
2,26,2,0.9,0.1,0.015,0.05,294207.42307692306
2,26,2,0.9,0.1,0.05,0.005,106120.80769230769
2,26,2,0.9,0.1,0.05,0.015,99928.96153846153
2,26,2,0.9,0.1,0.05,0.05,90070.88461538461
2,26,2,0.9,0.5,0.005,0.005,468909.3461538461
2,26,2,0.9,0.5,0.005,0.015,398865.3846153846
2,26,2,0.9,0.5,0.005,0.05,203564.23076923078
2,26,2,0.9,0.5,0.015,0.005,872693.3461538461
2,26,2,0.9,0.5,0.015,0.015,200377.03846153847
2,26,2,0.9,0.5,0.015,0.05,104160.03846153847
2,26,2,0.9,0.5,0.05,0.005,661608.8076923077
2,26,2,0.9,0.5,0.05,0.015,234021.26923076922
2,26,2,0.9,0.5,0.05,0.05,88684.23076923077
2,26,2,0.9,0.9,0.005,0.005,381104.0
2,26,2,0.9,0.9,0.005,0.015,335354.23076923075
2,26,2,0.9,0.9,0.005,0.05,156977.65384615384
2,26,2,0.9,0.9,0.015,0.005,233671.84615384616
2,26,2,0.9,0.9,0.015,0.015,265643.0
2,26,2,0.9,0.9,0.015,0.05,125533.38461538461
2,26,2,0.9,0.9,0.05,0.005,578493.0769230769
2,26,2,0.9,0.9,0.05,0.015,200160.73076923078
2,26,2,0.9,0.9,0.05,0.05,133921.53846153847
2,34,2,0.1,0.1,0.005,0.005,286360.5
2,34,2,0.1,0.1,0.005,0.015,295070.14705882355
2,34,2,0.1,0.1,0.005,0.05,367351.20588235295
2,34,2,0.1,0.1,0.015,0.005,167316.38235294117
2,34,2,0.1,0.1,0.015,0.015,178265.9705882353
2,34,2,0.1,0.1,0.015,0.05,203295.91176470587
2,34,2,0.1,0.1,0.05,0.005,599101.4705882353
2,34,2,0.1,0.1,0.05,0.015,498132.23529411765
2,34,2,0.1,0.1,0.05,0.05,337056.35294117645
2,34,2,0.1,0.5,0.005,0.005,419844.67647058825
2,34,2,0.1,0.5,0.005,0.015,234825.35294117648
2,34,2,0.1,0.5,0.005,0.05,125466.17647058824
2,34,2,0.1,0.5,0.015,0.005,251179.79411764705
2,34,2,0.1,0.5,0.015,0.015,519484.9411764706
2,34,2,0.1,0.5,0.015,0.05,118188.0
2,34,2,0.1,0.5,0.05,0.005,408775.6176470588
2,34,2,0.1,0.5,0.05,0.015,347810.9705882353
2,34,2,0.1,0.5,0.05,0.05,216943.79411764705
2,34,2,0.1,0.9,0.005,0.005,438849.35294117645
2,34,2,0.1,0.9,0.005,0.015,374101.82352941175
2,34,2,0.1,0.9,0.005,0.05,157735.41176470587
2,34,2,0.1,0.9,0.015,0.005,656526.4117647059
2,34,2,0.1,0.9,0.015,0.015,482052.79411764705
2,34,2,0.1,0.9,0.015,0.05,59192.17647058824
2,34,2,0.1,0.9,0.05,0.005,648487.5294117647
2,34,2,0.1,0.9,0.05,0.015,402259.3823529412
2,34,2,0.1,0.9,0.05,0.05,133058.76470588235
2,34,2,0.5,0.1,0.005,0.005,571184.2941176471
2,34,2,0.5,0.1,0.005,0.015,360732.0294117647
2,34,2,0.5,0.1,0.005,0.05,236536.4705882353
2,34,2,0.5,0.1,0.015,0.005,164237.11764705883
2,34,2,0.5,0.1,0.015,0.015,348936.20588235295
2,34,2,0.5,0.1,0.015,0.05,181849.35294117648
2,34,2,0.5,0.1,0.05,0.005,92833.9705882353
2,34,2,0.5,0.1,0.05,0.015,73662.73529411765
2,34,2,0.5,0.1,0.05,0.05,85833.91176470589
2,34,2,0.5,0.5,0.005,0.005,783412.2058823529
2,34,2,0.5,0.5,0.005,0.015,469966.29411764705
2,34,2,0.5,0.5,0.005,0.05,156529.58823529413
2,34,2,0.5,0.5,0.015,0.005,280557.17647058825
2,34,2,0.5,0.5,0.015,0.015,474592.4705882353
2,34,2,0.5,0.5,0.015,0.05,133469.9705882353
2,34,2,0.5,0.5,0.05,0.005,461359.76470588235
2,34,2,0.5,0.5,0.05,0.015,353914.4705882353
2,34,2,0.5,0.5,0.05,0.05,76925.05882352941
2,34,2,0.5,0.9,0.005,0.005,332366.17647058825
2,34,2,0.5,0.9,0.005,0.015,342036.79411764705
2,34,2,0.5,0.9,0.005,0.05,94862.94117647059
2,34,2,0.5,0.9,0.015,0.005,552716.5588235294
2,34,2,0.5,0.9,0.015,0.015,227039.5
2,34,2,0.5,0.9,0.015,0.05,90851.44117647059
2,34,2,0.5,0.9,0.05,0.005,508990.5882352941
2,34,2,0.5,0.9,0.05,0.015,298466.85294117645
2,34,2,0.5,0.9,0.05,0.05,107260.91176470589
2,34,2,0.9,0.1,0.005,0.005,287895.8823529412
2,34,2,0.9,0.1,0.005,0.015,267248.9705882353
2,34,2,0.9,0.1,0.005,0.05,323136.67647058825
2,34,2,0.9,0.1,0.015,0.005,141412.58823529413
2,34,2,0.9,0.1,0.015,0.015,417593.76470588235
2,34,2,0.9,0.1,0.015,0.05,141743.20588235295
2,34,2,0.9,0.1,0.05,0.005,78247.05882352941
2,34,2,0.9,0.1,0.05,0.015,236872.76470588235
2,34,2,0.9,0.1,0.05,0.05,142529.64705882352
2,34,2,0.9,0.5,0.005,0.005,822013.2352941176
2,34,2,0.9,0.5,0.005,0.015,291705.5294117647
2,34,2,0.9,0.5,0.005,0.05,190805.67647058822
2,34,2,0.9,0.5,0.015,0.005,528307.1470588235
2,34,2,0.9,0.5,0.015,0.015,449734.82352941175
2,34,2,0.9,0.5,0.015,0.05,184437.70588235295
2,34,2,0.9,0.5,0.05,0.005,552747.4411764706
2,34,2,0.9,0.5,0.05,0.015,74480.88235294117
2,34,2,0.9,0.5,0.05,0.05,58363.55882352941
2,34,2,0.9,0.9,0.005,0.005,265050.85294117645
2,34,2,0.9,0.9,0.005,0.015,298175.4117647059
2,34,2,0.9,0.9,0.005,0.05,137060.64705882352
2,34,2,0.9,0.9,0.015,0.005,495852.4705882353
2,34,2,0.9,0.9,0.015,0.015,240865.5
2,34,2,0.9,0.9,0.015,0.05,128011.17647058824
2,34,2,0.9,0.9,0.05,0.005,567242.4117647059
2,34,2,0.9,0.9,0.05,0.015,212342.29411764705
2,34,2,0.9,0.9,0.05,0.05,78506.29411764706
2,2,10,0.1,0.1,0.005,0.005,4.20857365E7
2,2,10,0.1,0.1,0.005,0.015,2.26804815E7
2,2,10,0.1,0.1,0.005,0.05,1.9606956E7
2,2,10,0.1,0.1,0.015,0.005,3.4397593E7
2,2,10,0.1,0.1,0.015,0.015,3.20160515E7
2,2,10,0.1,0.1,0.015,0.05,2.00871285E7
2,2,10,0.1,0.1,0.05,0.005,3.9118046E7
2,2,10,0.1,0.1,0.05,0.015,2.9174591E7
2,2,10,0.1,0.1,0.05,0.05,2.060734E7
2,2,10,0.1,0.5,0.005,0.005,2.96527055E7
2,2,10,0.1,0.5,0.005,0.015,2.44150635E7
2,2,10,0.1,0.5,0.005,0.05,1.2422882E7
2,2,10,0.1,0.5,0.015,0.005,3.19222185E7
2,2,10,0.1,0.5,0.015,0.015,2.51395045E7
2,2,10,0.1,0.5,0.015,0.05,1.1434659E7
2,2,10,0.1,0.5,0.05,0.005,3.1424497E7
2,2,10,0.1,0.5,0.05,0.015,2.12437695E7
2,2,10,0.1,0.5,0.05,0.05,1.60139635E7
2,2,10,0.1,0.9,0.005,0.005,3.0620459E7
2,2,10,0.1,0.9,0.005,0.015,1.91653705E7
2,2,10,0.1,0.9,0.005,0.05,1.0816865E7
2,2,10,0.1,0.9,0.015,0.005,3.56067165E7
2,2,10,0.1,0.9,0.015,0.015,1.62629705E7
2,2,10,0.1,0.9,0.015,0.05,4497245.5
2,2,10,0.1,0.9,0.05,0.005,2.94093745E7
2,2,10,0.1,0.9,0.05,0.015,1.87082215E7
2,2,10,0.1,0.9,0.05,0.05,8296723.5
2,2,10,0.5,0.1,0.005,0.005,3.4631464E7
2,2,10,0.5,0.1,0.005,0.015,2.6213149E7
2,2,10,0.5,0.1,0.005,0.05,1.7463379E7
2,2,10,0.5,0.1,0.015,0.005,3.02468315E7
2,2,10,0.5,0.1,0.015,0.015,2.49235615E7
2,2,10,0.5,0.1,0.015,0.05,1.75936085E7
2,2,10,0.5,0.1,0.05,0.005,2.979809E7
2,2,10,0.5,0.1,0.05,0.015,2.5722857E7
2,2,10,0.5,0.1,0.05,0.05,1.85142945E7
2,2,10,0.5,0.5,0.005,0.005,3.1326808E7
2,2,10,0.5,0.5,0.005,0.015,2.2033844E7
2,2,10,0.5,0.5,0.005,0.05,1.2479883E7
2,2,10,0.5,0.5,0.015,0.005,2.6540888E7
2,2,10,0.5,0.5,0.015,0.015,1.8979819E7
2,2,10,0.5,0.5,0.015,0.05,1.10303825E7
2,2,10,0.5,0.5,0.05,0.005,2.75049515E7
2,2,10,0.5,0.5,0.05,0.015,2.39214805E7
2,2,10,0.5,0.5,0.05,0.05,9523852.0
2,2,10,0.5,0.9,0.005,0.005,2.7480777E7
2,2,10,0.5,0.9,0.005,0.015,1.67236645E7
2,2,10,0.5,0.9,0.005,0.05,6740719.5
2,2,10,0.5,0.9,0.015,0.005,2.5654642E7
2,2,10,0.5,0.9,0.015,0.015,1.6895112E7
2,2,10,0.5,0.9,0.015,0.05,5335474.5
2,2,10,0.5,0.9,0.05,0.005,2.49125455E7
2,2,10,0.5,0.9,0.05,0.015,1.5078979E7
2,2,10,0.5,0.9,0.05,0.05,6768691.0
2,2,10,0.9,0.1,0.005,0.005,3.6643206E7
2,2,10,0.9,0.1,0.005,0.015,2.04625465E7
2,2,10,0.9,0.1,0.005,0.05,1.55482425E7
2,2,10,0.9,0.1,0.015,0.005,3.5566181E7
2,2,10,0.9,0.1,0.015,0.015,2.46030525E7
2,2,10,0.9,0.1,0.015,0.05,1.5747352E7
2,2,10,0.9,0.1,0.05,0.005,3.5833042E7
2,2,10,0.9,0.1,0.05,0.015,2.3569574E7
2,2,10,0.9,0.1,0.05,0.05,1.79224065E7
2,2,10,0.9,0.5,0.005,0.005,3.1939838E7
2,2,10,0.9,0.5,0.005,0.015,2.1594382E7
2,2,10,0.9,0.5,0.005,0.05,1.2379249E7
2,2,10,0.9,0.5,0.015,0.005,2.94143005E7
2,2,10,0.9,0.5,0.015,0.015,1.7947284E7
2,2,10,0.9,0.5,0.015,0.05,1.03916895E7
2,2,10,0.9,0.5,0.05,0.005,2.67807325E7
2,2,10,0.9,0.5,0.05,0.015,2.2669756E7
2,2,10,0.9,0.5,0.05,0.05,1.068822E7
2,2,10,0.9,0.9,0.005,0.005,3.17879285E7
2,2,10,0.9,0.9,0.005,0.015,1.46102195E7
2,2,10,0.9,0.9,0.005,0.05,7463688.5
2,2,10,0.9,0.9,0.015,0.005,2.6958683E7
2,2,10,0.9,0.9,0.015,0.015,1.6161878E7
2,2,10,0.9,0.9,0.015,0.05,6321249.0
